-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 12/21/2022 through 12/21/2023 
Location: Latitude  -22.9478   Longitude -47.1487 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 755.36 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/hour) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M           MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,RH2M,PRECTOTCORR,PS,WS10M,WD10M
2023,4,13,18,73.38,0.19,92.63,0.36,351.35
2023,4,13,19,76.06,0.13,92.68,0.63,58.67
2023,4,13,20,80.19,0.07,92.73,1.13,68.93
2023,4,13,21,83.38,0.05,92.75,1.51,68.75
2023,4,13,22,86.88,0.03,92.77,1.72,66.7
2023,4,13,23,89.88,0.01,92.75,1.95,64.05
2023,4,14,0,92.56,0.01,92.71,2.13,60.99
2023,4,14,1,93.81,0.04,92.66,2.1,59.44
2023,4,14,2,94.44,0.13,92.62,2.09,62.09
2023,4,14,3,95.06,0.21,92.59,2.16,62.42
2023,4,14,4,94.38,0.28,92.64,1.96,56.69
2023,4,14,5,91.94,0.38,92.72,1.63,48.5
2023,4,14,6,92.38,0.33,92.77,1.54,47.26
2023,4,14,7,90.31,0.09,92.82,1.68,44.44
2023,4,14,8,84.81,0.58,92.85,1.48,27.38
2023,4,14,9,71.38,0.56,92.86,2.01,325.63
2023,4,14,10,68.38,0.69,92.83,2.71,312.55
2023,4,14,11,69.38,0.77,92.78,2.95,303.23
2023,4,14,12,70.44,0.65,92.73,2.97,298.45
2023,4,14,13,74.06,0.64,92.7,2.96,296.16
2023,4,14,14,79.06,0.67,92.67,2.57,297.89
2023,4,14,15,83.38,0.54,92.66,2.13,301.65
2023,4,14,16,87.81,0.49,92.69,1.76,312.31
2023,4,14,17,93.75,0.46,92.72,1.36,323.85
2023,4,14,18,96.38,0.39,92.74,1.49,325.89
2023,4,14,19,97.25,0.34,92.76,1.86,320.44
2023,4,14,20,97.81,0.33,92.8,2.34,312.57
2023,4,14,21,97.81,0.3,92.81,3.21,300.37
2023,4,14,22,98.06,0.14,92.79,3.62,291.41
2023,4,14,23,98.06,0.13,92.77,3.71,283.28
2023,4,15,0,97.94,0.42,92.77,3.66,270.61
2023,4,15,1,97.75,0.54,92.75,3.67,251.91
2023,4,15,2,97.69,0.7,92.73,3.34,233.93
2023,4,15,3,98.19,0.69,92.73,2.61,221.61
2023,4,15,4,98.62,0.65,92.75,1.99,209.19
2023,4,15,5,98.81,0.18,92.79,1.75,192.36
2023,4,15,6,98.56,0.1,92.85,1.72,181.04
2023,4,15,7,96.38,0.06,92.93,2.6,178.28
2023,4,15,8,91.62,0.06,93.01,3.09,179.71
2023,4,15,9,81.81,0.0,93.05,2.98,187.39
2023,4,15,10,72.81,0.01,93.03,2.9,196.92
2023,4,15,11,68.81,0.01,92.97,3.09,201.83
2023,4,15,12,66.25,0.02,92.9,3.44,202.31
2023,4,15,13,64.56,0.01,92.84,3.71,198.78
2023,4,15,14,64.19,0.01,92.8,3.94,190.4
2023,4,15,15,65.44,0.01,92.79,4.18,176.68
2023,4,15,16,70.25,0.0,92.82,4.37,159.36
2023,4,15,17,80.94,0.0,92.88,4.15,145.11
2023,4,15,18,89.25,0.0,92.97,4.68,137.3
2023,4,15,19,94.31,0.0,93.06,4.75,133.14
2023,4,15,20,96.19,0.0,93.11,4.19,129.33
2023,4,15,21,96.75,0.0,93.13,3.94,126.69
2023,4,15,22,97.25,0.0,93.11,3.64,125.91
2023,4,15,23,97.81,0.0,93.09,3.25,125.41
2023,4,16,0,98.31,0.0,93.05,3.16,124.63
2023,4,16,1,96.88,0.0,93.01,3.74,122.2
2023,4,16,2,96.31,0.0,92.98,3.9,120.47
2023,4,16,3,96.38,0.0,92.97,3.86,119.47
2023,4,16,4,96.44,0.0,92.97,3.85,118.07
2023,4,16,5,96.31,0.0,93.0,3.94,114.74
2023,4,16,6,96.75,0.0,93.05,3.74,111.31
2023,4,16,7,89.44,0.0,93.1,4.6,104.74
2023,4,16,8,79.88,0.0,93.12,4.67,94.9
2023,4,16,9,71.62,0.0,93.12,3.91,85.65
2023,4,16,10,65.62,0.0,93.08,2.83,73.97
2023,4,16,11,61.0,0.0,92.99,1.89,54.6
2023,4,16,12,57.44,0.0,92.87,1.33,24.61
2023,4,16,13,55.56,0.0,92.77,1.29,354.77
2023,4,16,14,55.31,0.0,92.71,1.36,320.36
2023,4,16,15,56.5,0.0,92.69,1.42,292.04
2023,4,16,16,60.75,0.0,92.68,1.04,284.77
2023,4,16,17,68.75,0.0,92.67,0.46,329.53
2023,4,16,18,69.0,0.0,92.66,0.62,34.29
2023,4,16,19,70.0,0.0,92.68,0.79,53.02
2023,4,16,20,74.69,0.0,92.7,1.0,69.03
2023,4,16,21,79.81,0.0,92.72,1.1,93.65
2023,4,16,22,83.81,0.0,92.71,1.31,105.62
2023,4,16,23,86.0,0.0,92.67,1.34,79.61
2023,4,17,0,87.69,0.0,92.62,1.54,36.11
2023,4,17,1,93.19,0.0,92.54,2.22,12.81
2023,4,17,2,95.56,0.0,92.5,2.51,1.61
2023,4,17,3,98.06,0.0,92.49,2.49,357.3
2023,4,17,4,99.56,0.0,92.47,2.36,359.05
2023,4,17,5,100.0,0.0,92.52,2.29,354.11
2023,4,17,6,100.0,0.0,92.58,2.45,354.14
2023,4,17,7,90.81,0.0,92.57,3.65,8.62
2023,4,17,8,82.5,0.0,92.57,3.88,7.3
2023,4,17,9,76.12,0.0,92.55,4.51,355.23
2023,4,17,10,72.81,0.0,92.49,5.49,351.82
2023,4,17,11,67.25,0.0,92.42,6.55,341.87
2023,4,17,12,62.81,0.03,92.35,7.03,328.3
2023,4,17,13,61.81,0.07,92.27,7.28,320.01
2023,4,17,14,65.25,0.18,92.23,6.83,313.79
2023,4,17,15,69.38,0.41,92.2,6.03,312.85
2023,4,17,16,76.12,0.42,92.18,4.61,320.02
2023,4,17,17,86.0,0.38,92.18,3.3,329.25
2023,4,17,18,90.69,0.31,92.21,3.18,334.88
2023,4,17,19,91.94,0.3,92.26,3.27,340.61
2023,4,17,20,92.69,0.3,92.29,3.51,343.7
2023,4,17,21,93.06,0.21,92.28,3.96,343.25
2023,4,17,22,93.19,0.08,92.26,4.72,339.17
2023,4,17,23,93.06,0.12,92.25,5.64,334.68
2023,4,18,0,94.06,0.19,92.2,5.76,326.78
2023,4,18,1,95.5,0.24,92.16,4.84,321.35
2023,4,18,2,97.5,0.3,92.14,3.59,327.62
2023,4,18,3,97.69,0.29,92.12,3.47,337.65
2023,4,18,4,97.69,0.59,92.1,3.86,339.62
2023,4,18,5,97.62,1.39,92.12,4.28,335.73
2023,4,18,6,97.44,3.2,92.18,4.43,334.75
2023,4,18,7,97.06,2.38,92.24,4.88,331.43
2023,4,18,8,96.0,0.73,92.29,5.49,323.21
2023,4,18,9,93.69,0.36,92.3,6.07,317.71
2023,4,18,10,88.0,0.1,92.26,6.83,313.05
2023,4,18,11,79.88,0.55,92.17,7.35,310.0
2023,4,18,12,74.31,1.4,92.08,7.82,310.79
2023,4,18,13,71.62,1.35,92.0,8.17,311.71
2023,4,18,14,71.94,0.96,91.92,8.26,313.2
2023,4,18,15,74.31,0.36,91.89,7.8,314.92
2023,4,18,16,78.81,0.06,91.89,6.82,317.51
2023,4,18,17,83.31,0.01,91.91,6.37,320.63
2023,4,18,18,86.81,0.0,91.94,6.33,321.42
2023,4,18,19,88.94,0.0,92.01,6.13,320.43
2023,4,18,20,90.44,0.0,92.04,5.9,321.99
2023,4,18,21,92.5,0.01,92.04,5.92,323.16
2023,4,18,22,93.75,0.09,92.03,5.98,316.91
2023,4,18,23,95.88,0.42,92.01,4.96,313.4
2023,4,19,0,96.81,1.55,91.96,4.35,312.74
2023,4,19,1,97.25,7.11,91.92,3.73,292.65
2023,4,19,2,96.75,7.06,91.92,4.72,232.26
2023,4,19,3,94.81,2.79,92.03,4.96,201.8
2023,4,19,4,93.06,1.86,92.11,3.85,184.08
2023,4,19,5,92.56,0.21,92.09,2.47,124.95
2023,4,19,6,94.88,0.35,92.21,0.77,97.56
2023,4,19,7,87.56,0.7,92.3,0.65,232.31
2023,4,19,8,80.5,0.4,92.41,2.97,249.85
2023,4,19,9,74.0,0.0,92.5,3.85,262.07
2023,4,19,10,66.06,0.0,92.52,4.64,271.35
2023,4,19,11,62.31,0.0,92.48,4.94,277.09
2023,4,19,12,60.75,0.0,92.39,4.86,281.87
2023,4,19,13,59.06,0.0,92.3,4.71,285.4
2023,4,19,14,58.06,0.0,92.25,4.67,292.41
2023,4,19,15,58.75,0.0,92.29,4.88,301.04
2023,4,19,16,63.31,0.0,92.35,4.35,306.6
2023,4,19,17,78.19,0.0,92.43,3.02,307.32
2023,4,19,18,83.38,0.0,92.49,3.18,303.26
2023,4,19,19,80.81,0.0,92.56,3.5,295.48
2023,4,19,20,79.25,0.0,92.65,3.74,282.93
2023,4,19,21,82.5,0.0,92.72,3.36,273.47
2023,4,19,22,84.69,0.0,92.77,2.99,274.04
2023,4,19,23,87.81,0.0,92.79,2.94,277.01
2023,4,20,0,90.38,0.0,92.78,2.97,277.11
2023,4,20,1,92.0,0.0,92.77,2.82,274.92
2023,4,20,2,93.75,0.0,92.75,2.6,270.34
2023,4,20,3,96.94,0.0,92.75,2.44,265.59
2023,4,20,4,100.0,0.0,92.78,2.31,263.98
2023,4,20,5,100.0,0.0,92.83,2.11,266.17
2023,4,20,6,100.0,0.0,92.9,1.75,272.05
2023,4,20,7,90.75,0.0,92.98,1.58,277.09
2023,4,20,8,67.94,0.0,93.05,2.96,227.56
2023,4,20,9,59.94,0.0,93.09,2.92,222.83
2023,4,20,10,56.12,0.0,93.08,2.61,233.88
2023,4,20,11,53.56,0.0,93.04,2.8,245.79
2023,4,20,12,52.19,0.0,92.99,3.15,250.31
2023,4,20,13,51.5,0.0,92.95,3.17,248.93
2023,4,20,14,51.62,0.0,92.91,2.85,244.49
2023,4,20,15,52.75,0.0,92.91,2.35,234.46
2023,4,20,16,57.0,0.0,92.94,1.88,212.11
2023,4,20,17,76.94,0.01,92.99,1.74,180.0
2023,4,20,18,81.31,0.0,93.06,2.56,157.42
2023,4,20,19,82.56,0.0,93.14,3.59,142.61
2023,4,20,20,87.62,0.0,93.24,4.95,135.77
2023,4,20,21,92.12,0.0,93.31,5.23,133.73
2023,4,20,22,92.94,0.0,93.33,4.88,133.77
2023,4,20,23,92.69,0.0,93.33,4.29,132.12
2023,4,21,0,93.25,0.0,93.3,4.08,129.88
2023,4,21,1,95.75,0.0,93.26,3.81,127.41
2023,4,21,2,99.06,0.0,93.22,3.55,125.51
2023,4,21,3,100.0,0.0,93.18,3.59,123.45
2023,4,21,4,100.0,0.0,93.17,3.74,121.23
2023,4,21,5,100.0,0.0,93.16,4.35,118.31
2023,4,21,6,98.06,0.01,93.18,4.82,116.07
2023,4,21,7,89.38,0.01,93.22,5.34,116.3
2023,4,21,8,74.69,0.0,93.26,6.13,115.03
2023,4,21,9,60.12,0.0,93.28,6.32,113.14
2023,4,21,10,52.0,0.0,93.31,6.2,111.04
2023,4,21,11,48.06,0.0,93.29,5.91,109.23
2023,4,21,12,46.25,0.0,93.24,5.59,108.74
2023,4,21,13,45.81,0.0,93.19,5.32,109.58
2023,4,21,14,46.69,0.0,93.12,5.13,111.64
2023,4,21,15,49.12,0.0,93.08,4.99,115.48
2023,4,21,16,57.12,0.0,93.08,4.74,123.43
2023,4,21,17,71.19,0.0,93.1,4.5,129.22
2023,4,21,18,78.56,0.0,93.15,5.65,126.96
2023,4,21,19,83.31,0.0,93.21,6.08,122.77
2023,4,21,20,88.31,0.0,93.26,5.9,117.35
2023,4,21,21,92.81,0.0,93.28,5.35,112.22
2023,4,21,22,97.0,0.0,93.26,4.57,111.44
2023,4,21,23,98.19,0.0,93.23,4.62,107.73
2023,4,22,0,98.5,0.0,93.19,4.53,104.28
2023,4,22,1,98.56,0.0,93.15,4.41,100.71
2023,4,22,2,98.31,0.0,93.12,4.06,97.18
2023,4,22,3,98.12,0.0,93.11,3.73,96.74
2023,4,22,4,98.25,0.0,93.12,3.37,99.48
2023,4,22,5,98.31,0.0,93.17,3.21,103.93
2023,4,22,6,97.56,0.0,93.25,3.44,105.27
2023,4,22,7,89.38,0.0,93.32,3.93,101.58
2023,4,22,8,79.56,0.0,93.37,3.71,99.46
2023,4,22,9,70.44,0.0,93.4,3.24,95.94
2023,4,22,10,64.44,0.0,93.38,2.42,99.64
2023,4,22,11,60.69,0.0,93.31,1.66,114.4
2023,4,22,12,57.75,0.0,93.22,1.35,147.78
2023,4,22,13,56.12,0.0,93.12,1.66,166.36
2023,4,22,14,55.75,0.0,93.05,1.99,167.98
2023,4,22,15,56.81,0.0,93.01,2.48,163.91
2023,4,22,16,63.69,0.0,93.02,2.86,160.03
2023,4,22,17,79.94,0.0,93.05,2.78,155.81
2023,4,22,18,86.0,0.0,93.11,3.71,147.28
2023,4,22,19,91.31,0.0,93.2,4.62,138.77
2023,4,22,20,96.75,0.0,93.26,4.59,132.73
2023,4,22,21,97.69,0.0,93.29,4.55,128.94
2023,4,22,22,97.88,0.0,93.3,4.36,125.97
2023,4,22,23,98.06,0.0,93.29,4.18,122.65
2023,4,23,0,98.12,0.0,93.27,4.1,118.72
2023,4,23,1,98.81,0.0,93.24,3.83,115.36
2023,4,23,2,99.75,0.0,93.2,3.52,110.81
2023,4,23,3,100.0,0.0,93.17,3.26,105.87
2023,4,23,4,100.0,0.0,93.17,2.95,101.76
2023,4,23,5,100.0,0.0,93.22,2.65,98.46
2023,4,23,6,99.75,0.0,93.29,2.71,95.96
2023,4,23,7,91.38,0.0,93.37,3.57,93.89
2023,4,23,8,80.19,0.0,93.43,3.5,88.08
2023,4,23,9,71.12,0.0,93.44,2.98,84.12
2023,4,23,10,61.31,0.0,93.42,2.18,82.36
2023,4,23,11,55.88,0.0,93.36,1.61,84.98
2023,4,23,12,53.06,0.0,93.27,1.08,97.49
2023,4,23,13,51.75,0.0,93.19,0.92,129.81
2023,4,23,14,51.69,0.0,93.14,1.25,149.1
2023,4,23,15,53.5,0.0,93.12,1.89,153.22
2023,4,23,16,60.69,0.0,93.15,2.39,150.42
2023,4,23,17,77.25,0.0,93.18,2.58,147.37
2023,4,23,18,85.75,0.0,93.25,3.43,138.88
2023,4,23,19,91.06,0.0,93.32,4.83,130.08
2023,4,23,20,95.19,0.0,93.39,5.18,123.07
2023,4,23,21,94.38,0.0,93.41,5.37,115.71
2023,4,23,22,95.44,0.0,93.41,4.88,111.6
2023,4,23,23,96.56,0.0,93.4,4.7,109.64
2023,4,24,0,97.06,0.0,93.37,4.64,107.34
2023,4,24,1,97.19,0.0,93.34,4.61,104.53
2023,4,24,2,97.75,0.0,93.3,4.29,102.42
2023,4,24,3,98.56,0.0,93.3,3.85,100.65
2023,4,24,4,99.5,0.0,93.31,3.39,98.22
2023,4,24,5,100.0,0.0,93.35,3.0,95.22
2023,4,24,6,100.0,0.0,93.41,2.95,91.97
2023,4,24,7,88.75,0.0,93.45,4.0,88.43
2023,4,24,8,77.69,0.0,93.48,3.57,84.85
2023,4,24,9,67.44,0.0,93.5,2.92,80.29
2023,4,24,10,58.69,0.0,93.47,2.04,85.38
2023,4,24,11,53.31,0.0,93.42,1.59,111.02
2023,4,24,12,51.06,0.0,93.35,1.77,143.08
2023,4,24,13,50.5,0.0,93.28,2.35,159.58
2023,4,24,14,51.12,0.0,93.22,3.0,160.39
2023,4,24,15,53.56,0.0,93.21,3.63,155.97
2023,4,24,16,60.62,0.0,93.22,3.92,150.62
2023,4,24,17,75.81,0.0,93.27,3.54,146.41
2023,4,24,18,84.19,0.0,93.34,4.31,140.81
2023,4,24,19,89.19,0.0,93.41,4.56,134.93
2023,4,24,20,93.5,0.0,93.45,4.15,129.65
2023,4,24,21,97.25,0.0,93.45,3.64,125.67
2023,4,24,22,100.0,0.0,93.44,3.13,121.82
2023,4,24,23,100.0,0.0,93.4,3.22,117.0
2023,4,25,0,99.06,0.0,93.35,3.36,113.71
2023,4,25,1,98.44,0.0,93.3,3.3,111.4
2023,4,25,2,98.19,0.0,93.26,3.07,108.85
2023,4,25,3,97.88,0.0,93.24,2.8,107.37
2023,4,25,4,97.81,0.0,93.25,2.45,104.39
2023,4,25,5,97.25,0.0,93.29,2.41,97.26
2023,4,25,6,96.19,0.0,93.36,2.29,85.89
2023,4,25,7,91.12,0.0,93.43,2.16,69.27
2023,4,25,8,81.31,0.0,93.48,2.01,43.58
2023,4,25,9,68.38,0.0,93.49,1.79,0.5
2023,4,25,10,61.0,0.0,93.46,2.19,326.48
2023,4,25,11,58.19,0.0,93.4,2.75,310.62
2023,4,25,12,56.38,0.0,93.33,2.95,297.45
2023,4,25,13,55.19,0.0,93.27,2.92,286.16
2023,4,25,14,54.88,0.0,93.22,2.71,278.11
2023,4,25,15,55.88,0.0,93.2,2.34,270.95
2023,4,25,16,61.56,0.0,93.21,1.72,260.07
2023,4,25,17,75.06,0.0,93.23,1.38,236.31
2023,4,25,18,76.06,0.0,93.25,1.61,198.43
2023,4,25,19,81.62,0.0,93.27,2.04,166.02
2023,4,25,20,86.12,0.0,93.3,2.41,141.46
2023,4,25,21,88.31,0.0,93.29,2.61,120.17
2023,4,25,22,89.62,0.0,93.25,2.94,104.48
2023,4,25,23,93.5,0.0,93.21,2.93,92.9
2023,4,26,0,96.19,0.0,93.19,2.62,85.04
2023,4,26,1,96.0,0.0,93.15,2.42,76.77
2023,4,26,2,95.38,0.0,93.09,2.35,65.22
2023,4,26,3,95.38,0.0,93.03,2.35,51.76
2023,4,26,4,95.31,0.0,93.01,2.35,39.61
2023,4,26,5,95.19,0.0,93.02,2.33,31.03
2023,4,26,6,94.56,0.0,93.06,2.32,26.82
2023,4,26,7,84.25,0.0,93.11,3.16,25.62
2023,4,26,8,75.81,0.0,93.13,3.42,19.64
2023,4,26,9,65.5,0.0,93.14,4.75,358.3
2023,4,26,10,61.69,0.04,93.14,5.23,338.61
2023,4,26,11,60.81,0.12,93.08,5.71,329.92
2023,4,26,12,61.25,0.17,92.99,5.97,328.06
2023,4,26,13,63.0,0.23,92.91,5.96,328.56
2023,4,26,14,65.69,0.3,92.86,5.78,327.47
2023,4,26,15,69.12,0.3,92.85,5.27,323.32
2023,4,26,16,77.31,0.19,92.87,3.73,318.14
2023,4,26,17,89.06,0.16,92.91,2.19,317.02
2023,4,26,18,92.88,0.16,92.94,2.21,316.58
2023,4,26,19,94.62,0.13,92.98,2.36,314.87
2023,4,26,20,96.56,0.07,93.01,2.4,314.08
2023,4,26,21,98.38,0.02,93.01,2.41,316.31
2023,4,26,22,99.81,0.01,93.0,2.41,321.05
2023,4,26,23,100.0,0.01,92.96,2.46,327.32
2023,4,27,0,100.0,0.02,92.91,2.44,334.75
2023,4,27,1,100.0,0.03,92.86,2.51,337.11
2023,4,27,2,99.62,0.03,92.82,2.51,336.47
2023,4,27,3,99.56,0.03,92.79,2.3,334.83
2023,4,27,4,99.62,0.04,92.79,2.08,332.95
2023,4,27,5,99.62,0.06,92.83,1.97,331.3
2023,4,27,6,99.31,0.07,92.89,1.95,335.69
2023,4,27,7,96.75,0.12,92.96,2.79,340.2
2023,4,27,8,92.5,0.22,93.01,3.2,322.93
2023,4,27,9,83.0,0.19,93.02,4.04,313.59
2023,4,27,10,74.31,0.33,92.98,4.45,310.73
2023,4,27,11,69.69,0.37,92.91,4.74,308.1
2023,4,27,12,67.12,0.34,92.82,4.98,302.69
2023,4,27,13,64.81,0.23,92.74,5.12,295.0
2023,4,27,14,64.62,0.12,92.67,4.93,287.43
2023,4,27,15,68.0,0.1,92.65,4.15,279.32
2023,4,27,16,73.38,0.04,92.67,2.94,268.48
2023,4,27,17,87.88,0.03,92.7,1.61,243.19
2023,4,27,18,92.31,0.02,92.75,1.66,206.32
2023,4,27,19,93.19,0.01,92.82,1.61,168.8
2023,4,27,20,93.06,0.01,92.88,2.15,142.38
2023,4,27,21,93.88,0.02,92.91,2.71,127.5
2023,4,27,22,94.88,0.02,92.91,2.93,118.34
2023,4,27,23,95.12,0.03,92.89,3.02,114.31
2023,4,28,0,95.31,0.05,92.85,2.98,116.16
2023,4,28,1,95.5,0.1,92.8,2.95,121.33
2023,4,28,2,95.81,0.16,92.77,2.86,129.79
2023,4,28,3,96.12,0.28,92.78,2.66,139.29
2023,4,28,4,96.31,0.36,92.81,2.58,143.37
2023,4,28,5,96.38,0.39,92.87,2.71,141.55
2023,4,28,6,96.56,0.43,92.95,2.92,136.41
2023,4,28,7,95.06,0.36,93.03,4.03,131.47
2023,4,28,8,91.25,0.27,93.09,4.9,128.85
2023,4,28,9,84.5,0.03,93.13,4.94,125.15
2023,4,28,10,76.94,0.02,93.11,4.25,118.22
2023,4,28,11,71.88,0.02,93.04,3.11,111.85
2023,4,28,12,68.62,0.02,92.97,1.83,109.44
2023,4,28,13,65.5,0.02,92.91,0.73,136.29
2023,4,28,14,64.38,0.01,92.88,1.08,197.26
2023,4,28,15,65.69,0.02,92.89,2.15,193.23
2023,4,28,16,72.44,0.02,92.92,3.14,179.0
2023,4,28,17,82.31,0.01,92.97,3.59,166.15
2023,4,28,18,87.5,0.01,93.05,4.56,151.19
2023,4,28,19,90.12,0.0,93.13,5.09,137.05
2023,4,28,20,92.25,0.0,93.19,5.12,128.13
2023,4,28,21,93.62,0.0,93.19,4.88,121.58
2023,4,28,22,95.12,0.0,93.18,4.41,117.43
2023,4,28,23,96.5,0.0,93.15,4.05,115.23
2023,4,29,0,98.69,0.0,93.11,3.54,113.51
2023,4,29,1,100.0,0.0,93.07,3.13,113.56
2023,4,29,2,99.94,0.0,93.04,3.01,112.24
2023,4,29,3,99.44,0.0,93.01,3.03,108.67
2023,4,29,4,99.12,0.0,93.01,2.89,105.05
2023,4,29,5,98.94,0.0,93.04,2.7,97.8
2023,4,29,6,97.31,0.0,93.09,2.93,88.32
2023,4,29,7,90.94,0.0,93.16,3.54,80.97
2023,4,29,8,82.19,0.0,93.22,3.2,72.67
2023,4,29,9,73.31,0.01,93.25,2.7,53.69
2023,4,29,10,65.38,0.0,93.23,2.21,29.37
2023,4,29,11,60.56,0.0,93.18,1.84,2.19
2023,4,29,12,57.69,0.0,93.11,1.77,335.7
2023,4,29,13,56.0,0.0,93.03,1.86,316.53
2023,4,29,14,55.62,0.0,92.97,1.85,304.36
2023,4,29,15,56.38,0.0,92.95,1.66,295.96
2023,4,29,16,60.88,0.0,92.96,1.0,276.29
2023,4,29,17,71.0,0.0,92.98,0.83,203.2
2023,4,29,18,78.38,0.0,93.02,1.78,166.51
2023,4,29,19,87.19,0.0,93.08,2.37,148.19
2023,4,29,20,91.19,0.0,93.15,2.56,133.03
2023,4,29,21,96.0,0.0,93.19,2.93,120.12
2023,4,29,22,100.0,0.0,93.21,2.98,111.19
2023,4,29,23,100.0,0.0,93.21,2.87,104.49
2023,4,30,0,100.0,0.0,93.2,2.72,100.28
2023,4,30,1,100.0,0.0,93.15,2.57,98.23
2023,4,30,2,100.0,0.0,93.1,2.38,98.5
2023,4,30,3,100.0,0.0,93.07,2.46,99.7
2023,4,30,4,100.0,0.0,93.06,2.83,100.19
2023,4,30,5,100.0,0.0,93.09,3.02,98.78
2023,4,30,6,100.0,0.0,93.13,2.69,94.16
2023,4,30,7,92.06,0.0,93.18,3.43,88.43
2023,4,30,8,80.94,0.0,93.22,2.64,83.19
2023,4,30,9,64.19,0.0,93.25,1.92,44.83
2023,4,30,10,57.38,0.0,93.22,2.34,6.53
2023,4,30,11,54.69,0.0,93.18,2.75,349.36
2023,4,30,12,53.06,0.0,93.11,3.07,338.2
2023,4,30,13,51.94,0.0,93.03,3.17,329.64
2023,4,30,14,53.12,0.0,92.98,3.03,322.01
2023,4,30,15,53.81,0.0,92.96,2.72,315.93
2023,4,30,16,59.75,0.0,92.96,1.92,311.03
2023,4,30,17,72.88,0.0,92.97,1.53,303.12
2023,4,30,18,67.69,0.0,93.0,1.14,279.07
2023,4,30,19,63.81,0.0,93.04,0.73,217.61
2023,4,30,20,69.38,0.0,93.07,1.07,159.84
2023,4,30,21,75.06,0.0,93.06,1.45,146.22
2023,4,30,22,79.88,0.0,93.04,1.6,142.35
2023,4,30,23,86.44,0.0,93.05,1.89,124.88
2023,5,1,0,93.62,0.0,93.08,2.33,104.6
2023,5,1,1,95.44,0.0,93.07,2.29,89.8
2023,5,1,2,95.31,0.0,93.05,2.14,73.42
2023,5,1,3,93.44,0.0,93.01,2.01,61.14
2023,5,1,4,92.31,0.0,92.99,1.91,51.82
2023,5,1,5,92.56,0.0,93.0,1.87,44.32
2023,5,1,6,94.06,0.0,93.04,1.91,38.37
2023,5,1,7,86.19,0.0,93.11,1.89,29.95
2023,5,1,8,75.0,0.0,93.18,1.8,18.2
2023,5,1,9,64.56,0.0,93.22,2.15,338.28
2023,5,1,10,60.5,0.0,93.22,2.86,328.87
2023,5,1,11,58.38,0.0,93.17,3.21,327.01
2023,5,1,12,56.81,0.0,93.07,3.16,323.24
2023,5,1,13,55.75,0.0,92.96,2.65,318.23
2023,5,1,14,55.44,0.0,92.89,2.14,314.11
2023,5,1,15,56.12,0.0,92.84,1.69,306.34
2023,5,1,16,60.44,0.0,92.82,1.14,288.43
2023,5,1,17,65.62,0.0,92.84,0.83,249.7
2023,5,1,18,67.44,0.0,92.86,1.05,185.54
2023,5,1,19,75.88,0.0,92.91,1.74,149.52
2023,5,1,20,85.5,0.0,92.95,2.28,130.28
2023,5,1,21,91.81,0.01,93.0,2.55,116.8
2023,5,1,22,96.69,0.01,93.02,2.64,108.65
2023,5,1,23,100.0,0.01,93.0,2.74,102.53
2023,5,2,0,100.0,0.0,92.98,2.66,96.92
2023,5,2,1,100.0,0.0,92.95,2.42,93.89
2023,5,2,2,100.0,0.0,92.93,2.13,93.79
2023,5,2,3,100.0,0.0,92.92,1.91,94.22
2023,5,2,4,100.0,0.0,92.92,1.74,95.15
2023,5,2,5,100.0,0.0,92.95,1.65,95.17
2023,5,2,6,100.0,0.0,92.99,1.68,90.0
2023,5,2,7,92.5,0.0,93.03,2.58,83.05
2023,5,2,8,80.56,0.0,93.05,2.15,76.52
2023,5,2,9,68.38,0.02,93.05,2.05,51.82
2023,5,2,10,62.75,0.01,93.02,2.24,23.17
2023,5,2,11,59.38,0.0,92.95,2.51,3.57
2023,5,2,12,57.38,0.01,92.87,2.71,348.53
2023,5,2,13,56.69,0.01,92.81,2.73,334.76
2023,5,2,14,57.31,0.02,92.77,2.68,322.23
2023,5,2,15,60.38,0.03,92.77,2.49,309.39
2023,5,2,16,67.94,0.02,92.8,1.82,290.3
2023,5,2,17,78.88,0.02,92.85,1.32,257.69
2023,5,2,18,79.75,0.02,92.9,1.42,194.34
2023,5,2,19,88.0,0.02,92.96,2.06,151.98
2023,5,2,20,92.44,0.02,92.99,2.44,129.15
2023,5,2,21,95.62,0.01,93.01,2.7,114.42
2023,5,2,22,99.81,0.01,93.0,2.75,106.17
2023,5,2,23,100.0,0.0,92.97,2.58,101.0
2023,5,3,0,100.0,0.0,92.92,2.39,95.26
2023,5,3,1,100.0,0.0,92.88,2.13,90.21
2023,5,3,2,100.0,0.0,92.86,1.92,87.66
2023,5,3,3,100.0,0.0,92.86,1.78,81.94
2023,5,3,4,100.0,0.0,92.86,1.69,72.74
2023,5,3,5,100.0,0.0,92.9,1.65,59.92
2023,5,3,6,100.0,0.0,92.96,1.66,49.4
