-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 12/21/2022 through 12/21/2023 
Location: Latitude  -22.9478   Longitude -47.1487 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 755.36 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
CLRSKY_SFC_PAR_TOT      CERES SYN1deg Clear Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX
2023,1,8,11,275.85,474.83,39.66,1.68,9.52
2023,1,8,12,230.7,486.05,33.84,1.47,8.48
2023,1,8,13,227.55,465.4,33.37,1.41,7.6
2023,1,8,14,207.45,413.8,30.39,1.19,5.88
2023,1,8,15,137.92,333.27,20.34,0.67,3.83
2023,1,8,16,96.7,230.9,13.91,0.34,1.8
2023,1,8,17,48.52,121.35,6.95,0.11,0.55
2023,1,8,18,11.6,23.2,1.63,0.01,0.02
2023,1,8,19,0.0,0.0,0.0,0.0,0.0
2023,1,8,20,0.0,0.0,0.0,0.0,0.0
2023,1,8,21,0.0,0.0,0.0,0.0,0.0
2023,1,8,22,0.0,0.0,0.0,0.0,0.0
2023,1,8,23,0.0,0.0,0.0,0.0,0.0
2023,1,9,0,0.0,0.0,0.0,0.0,0.0
2023,1,9,1,0.0,0.0,0.0,0.0,0.0
2023,1,9,2,0.0,0.0,0.0,0.0,0.0
2023,1,9,3,0.0,0.0,0.0,0.0,0.0
2023,1,9,4,0.0,0.0,0.0,0.0,0.0
2023,1,9,5,1.9,2.15,0.27,0.0,0.0
2023,1,9,6,27.62,52.95,3.79,0.03,0.15
2023,1,9,7,81.62,155.98,11.43,0.23,1.23
2023,1,9,8,153.83,262.27,21.32,0.64,3.5
2023,1,9,9,221.73,355.92,31.01,1.12,6.52
2023,1,9,10,207.52,432.2,30.15,1.24,6.4
2023,1,9,11,231.98,474.23,33.62,1.47,8.42
2023,1,9,12,246.48,482.17,35.7,1.58,9.27
2023,1,9,13,251.33,455.8,35.66,1.53,8.42
2023,1,9,14,116.92,398.4,17.37,0.68,3.4
2023,1,9,15,70.77,314.1,10.5,0.35,2.02
2023,1,9,16,37.95,212.02,5.7,0.16,0.8
2023,1,9,17,16.02,104.0,2.41,0.04,0.2
2023,1,9,18,9.55,19.23,1.33,0.01,0.02
2023,1,9,19,0.0,0.0,0.0,0.0,0.0
2023,1,9,20,0.0,0.0,0.0,0.0,0.0
2023,1,9,21,0.0,0.0,0.0,0.0,0.0
2023,1,9,22,0.0,0.0,0.0,0.0,0.0
2023,1,9,23,0.0,0.0,0.0,0.0,0.0
2023,1,10,0,0.0,0.0,0.0,0.0,0.0
2023,1,10,1,0.0,0.0,0.0,0.0,0.0
2023,1,10,2,0.0,0.0,0.0,0.0,0.0
2023,1,10,3,0.0,0.0,0.0,0.0,0.0
2023,1,10,4,0.0,0.0,0.0,0.0,0.0
2023,1,10,5,1.27,2.0,0.18,0.0,0.0
2023,1,10,6,17.65,50.73,2.3,0.02,0.1
2023,1,10,7,67.77,151.48,9.58,0.2,1.02
2023,1,10,8,104.17,257.77,14.97,0.45,2.45
2023,1,10,9,172.52,355.6,24.67,0.91,5.27
2023,1,10,10,233.65,428.2,33.18,1.36,7.0
2023,1,10,11,244.65,473.67,35.44,1.56,9.0
2023,1,10,12,311.75,482.95,44.57,2.0,11.8
2023,1,10,13,316.35,458.83,44.34,1.91,10.6
2023,1,10,14,278.02,401.6,38.6,1.53,7.62
2023,1,10,15,216.7,316.23,29.48,0.99,5.75
2023,1,10,16,133.3,210.65,17.94,0.46,2.4
2023,1,10,17,65.2,104.35,8.73,0.13,0.7
2023,1,10,18,11.88,19.83,1.62,0.01,0.02
2023,1,10,19,0.0,0.0,0.0,0.0,0.0
2023,1,10,20,0.0,0.0,0.0,0.0,0.0
2023,1,10,21,0.0,0.0,0.0,0.0,0.0
2023,1,10,22,0.0,0.0,0.0,0.0,0.0
2023,1,10,23,0.0,0.0,0.0,0.0,0.0
2023,1,11,0,0.0,0.0,0.0,0.0,0.0
2023,1,11,1,0.0,0.0,0.0,0.0,0.0
2023,1,11,2,0.0,0.0,0.0,0.0,0.0
2023,1,11,3,0.0,0.0,0.0,0.0,0.0
2023,1,11,4,0.0,0.0,0.0,0.0,0.0
2023,1,11,5,0.4,1.92,0.06,0.0,0.0
2023,1,11,6,6.98,53.5,1.0,0.01,0.05
2023,1,11,7,44.08,156.65,6.55,0.14,0.73
2023,1,11,8,89.48,265.67,13.2,0.41,2.2
2023,1,11,9,106.52,362.7,15.95,0.59,3.4
2023,1,11,10,186.2,436.48,27.2,1.12,5.77
2023,1,11,11,275.6,477.77,40.52,1.79,10.23
2023,1,11,12,276.02,485.15,40.25,1.79,10.48
2023,1,11,13,318.52,458.27,44.55,1.91,10.58
2023,1,11,14,270.25,398.3,37.64,1.47,7.45
2023,1,11,15,179.02,314.65,25.23,0.84,4.83
2023,1,11,16,69.83,215.2,10.26,0.27,1.42
2023,1,11,17,29.55,111.6,4.36,0.07,0.38
2023,1,11,18,11.58,20.67,1.6,0.01,0.02
2023,1,11,19,0.0,0.0,0.0,0.0,0.0
2023,1,11,20,0.0,0.0,0.0,0.0,0.0
2023,1,11,21,0.0,0.0,0.0,0.0,0.0
2023,1,11,22,0.0,0.0,0.0,0.0,0.0
2023,1,11,23,0.0,0.0,0.0,0.0,0.0
2023,1,12,0,0.0,0.0,0.0,0.0,0.0
2023,1,12,1,0.0,0.0,0.0,0.0,0.0
2023,1,12,2,0.0,0.0,0.0,0.0,0.0
2023,1,12,3,0.0,0.0,0.0,0.0,0.0
2023,1,12,4,0.0,0.0,0.0,0.0,0.0
2023,1,12,5,0.88,1.85,0.13,0.0,0.0
2023,1,12,6,17.23,55.58,2.4,0.02,0.1
2023,1,12,7,74.02,162.12,10.58,0.22,1.1
2023,1,12,8,151.23,275.92,21.29,0.63,3.42
2023,1,12,9,236.38,371.15,33.52,1.22,7.08
2023,1,12,10,320.77,441.55,45.41,1.88,9.7
2023,1,12,11,369.75,482.85,52.38,2.3,13.27
2023,1,12,12,403.08,493.48,56.61,2.52,15.02
2023,1,12,13,336.92,468.48,47.38,2.03,11.65
2023,1,12,14,319.1,412.58,43.67,1.72,9.17
2023,1,12,15,253.67,328.9,33.89,1.12,6.17
2023,1,12,16,193.55,224.35,24.32,0.59,2.98
2023,1,12,17,98.42,112.38,11.41,0.16,0.8
2023,1,12,18,20.08,21.2,2.47,0.01,0.05
2023,1,12,19,0.0,0.0,0.0,0.0,0.0
2023,1,12,20,0.0,0.0,0.0,0.0,0.0
2023,1,12,21,0.0,0.0,0.0,0.0,0.0
2023,1,12,22,0.0,0.0,0.0,0.0,0.0
2023,1,12,23,0.0,0.0,0.0,0.0,0.0
2023,1,13,0,0.0,0.0,0.0,0.0,0.0
2023,1,13,1,0.0,0.0,0.0,0.0,0.0
2023,1,13,2,0.0,0.0,0.0,0.0,0.0
2023,1,13,3,0.0,0.0,0.0,0.0,0.0
2023,1,13,4,0.0,0.0,0.0,0.0,0.0
2023,1,13,5,1.3,1.75,0.19,0.0,0.0
2023,1,13,6,25.62,56.62,3.65,0.03,0.15
2023,1,13,7,75.1,166.42,10.74,0.22,1.12
2023,1,13,8,146.1,276.45,20.73,0.62,3.35
2023,1,13,9,248.88,370.85,35.05,1.3,7.5
2023,1,13,10,301.7,441.0,43.23,1.79,9.25
2023,1,13,11,392.27,482.0,55.09,2.41,14.17
2023,1,13,12,359.98,480.05,50.11,2.22,13.2
2023,1,13,13,254.02,458.3,36.11,1.54,8.62
2023,1,13,14,286.6,407.65,40.2,1.59,7.92
2023,1,13,15,235.73,326.2,32.38,1.09,6.3
2023,1,13,16,138.75,220.98,19.08,0.49,2.58
2023,1,13,17,54.45,111.67,7.52,0.12,0.6
2023,1,13,18,13.38,20.77,1.83,0.01,0.05
2023,1,13,19,0.0,0.0,0.0,0.0,0.0
2023,1,13,20,0.0,0.0,0.0,0.0,0.0
2023,1,13,21,0.0,0.0,0.0,0.0,0.0
2023,1,13,22,0.0,0.0,0.0,0.0,0.0
2023,1,13,23,0.0,0.0,0.0,0.0,0.0
2023,1,14,0,0.0,0.0,0.0,0.0,0.0
2023,1,14,1,0.0,0.0,0.0,0.0,0.0
2023,1,14,2,0.0,0.0,0.0,0.0,0.0
2023,1,14,3,0.0,0.0,0.0,0.0,0.0
2023,1,14,4,0.0,0.0,0.0,0.0,0.0
2023,1,14,5,1.17,1.58,0.16,0.0,0.0
2023,1,14,6,16.85,53.67,2.41,0.02,0.1
2023,1,14,7,75.27,161.3,10.62,0.23,1.17
2023,1,14,8,114.83,270.92,16.67,0.52,2.83
2023,1,14,9,231.98,365.58,32.51,1.22,7.15
2023,1,14,10,325.7,436.77,45.48,1.91,10.17
2023,1,14,11,399.6,478.92,55.52,2.48,14.83
2023,1,14,12,397.95,497.15,56.48,2.59,15.67
2023,1,14,13,386.0,474.27,54.27,2.41,14.0
2023,1,14,14,316.58,420.35,44.45,1.81,9.23
2023,1,14,15,253.6,339.55,34.93,1.21,7.05
2023,1,14,16,177.1,237.62,23.1,0.59,3.1
2023,1,14,17,81.35,124.65,10.36,0.16,0.85
2023,1,14,18,19.05,23.9,2.46,0.01,0.05
2023,1,14,19,0.0,0.0,0.0,0.0,0.0
2023,1,14,20,0.0,0.0,0.0,0.0,0.0
2023,1,14,21,0.0,0.0,0.0,0.0,0.0
2023,1,14,22,0.0,0.0,0.0,0.0,0.0
2023,1,14,23,0.0,0.0,0.0,0.0,0.0
2023,1,15,0,0.0,0.0,0.0,0.0,0.0
2023,1,15,1,0.0,0.0,0.0,0.0,0.0
2023,1,15,2,0.0,0.0,0.0,0.0,0.0
2023,1,15,3,0.0,0.0,0.0,0.0,0.0
2023,1,15,4,0.0,0.0,0.0,0.0,0.0
2023,1,15,5,0.0,0.0,0.0,0.0,0.0
2023,1,15,6,50.67,58.45,6.12,0.05,0.25
2023,1,15,7,144.45,161.98,17.52,0.34,1.7
2023,1,15,8,258.77,269.62,32.59,0.91,4.83
2023,1,15,9,357.05,364.05,46.79,1.66,9.38
2023,1,15,10,388.48,436.1,53.31,2.22,12.27
2023,1,15,11,452.48,478.65,62.12,2.74,16.65
2023,1,15,12,449.15,498.77,63.05,2.87,17.58
2023,1,15,13,402.33,475.6,56.29,2.48,14.45
2023,1,15,14,315.12,421.33,44.22,1.8,9.3
2023,1,15,15,214.2,338.52,30.7,1.09,6.33
2023,1,15,16,93.45,235.2,13.54,0.37,1.92
2023,1,15,17,56.92,123.1,8.02,0.13,0.67
2023,1,15,18,11.33,23.4,1.6,0.01,0.02
2023,1,15,19,0.0,0.0,0.0,0.0,0.0
2023,1,15,20,0.0,0.0,0.0,0.0,0.0
2023,1,15,21,0.0,0.0,0.0,0.0,0.0
2023,1,15,22,0.0,0.0,0.0,0.0,0.0
2023,1,15,23,0.0,0.0,0.0,0.0,0.0
2023,1,16,0,0.0,0.0,0.0,0.0,0.0
2023,1,16,1,0.0,0.0,0.0,0.0,0.0
2023,1,16,2,0.0,0.0,0.0,0.0,0.0
2023,1,16,3,0.0,0.0,0.0,0.0,0.0
2023,1,16,4,0.0,0.0,0.0,0.0,0.0
2023,1,16,5,0.0,0.0,0.0,0.0,0.0
2023,1,16,6,45.73,55.48,5.62,0.04,0.2
2023,1,16,7,128.98,157.17,16.09,0.3,1.52
2023,1,16,8,232.77,269.08,30.3,0.84,4.6
2023,1,16,9,356.95,368.2,47.34,1.64,9.15
2023,1,16,10,403.5,440.62,55.23,2.23,12.0
2023,1,16,11,439.67,483.15,61.12,2.65,15.62
2023,1,16,12,427.65,496.65,60.23,2.66,15.98
2023,1,16,13,444.83,474.55,61.48,2.62,15.2
2023,1,16,14,377.3,421.35,51.68,2.0,11.05
2023,1,16,15,237.85,340.25,32.98,1.12,6.27
2023,1,16,16,127.23,239.95,18.52,0.51,2.62
2023,1,16,17,26.15,127.85,3.75,0.05,0.3
2023,1,16,18,9.77,24.95,1.41,0.01,0.02
2023,1,16,19,0.0,0.0,0.0,0.0,0.0
2023,1,16,20,0.0,0.0,0.0,0.0,0.0
2023,1,16,21,0.0,0.0,0.0,0.0,0.0
2023,1,16,22,0.0,0.0,0.0,0.0,0.0
2023,1,16,23,0.0,0.0,0.0,0.0,0.0
2023,1,17,0,0.0,0.0,0.0,0.0,0.0
2023,1,17,1,0.0,0.0,0.0,0.0,0.0
2023,1,17,2,0.0,0.0,0.0,0.0,0.0
2023,1,17,3,0.0,0.0,0.0,0.0,0.0
2023,1,17,4,0.0,0.0,0.0,0.0,0.0
2023,1,17,5,0.0,0.0,0.0,0.0,0.0
2023,1,17,6,40.95,57.62,4.84,0.03,0.17
2023,1,17,7,125.2,162.9,15.23,0.27,1.38
2023,1,17,8,229.77,271.42,29.82,0.82,4.3
2023,1,17,9,308.42,368.75,41.7,1.47,8.27
2023,1,17,10,393.25,440.7,53.88,2.18,11.98
2023,1,17,11,427.85,483.62,59.31,2.58,15.17
2023,1,17,12,437.77,499.17,61.29,2.72,16.3
2023,1,17,13,391.77,476.5,54.98,2.37,13.7
2023,1,17,14,301.4,422.23,42.35,1.7,9.0
2023,1,17,15,248.73,340.8,34.09,1.15,6.4
2023,1,17,16,136.55,240.92,18.68,0.48,2.48
2023,1,17,17,57.58,128.2,8.05,0.12,0.65
2023,1,17,18,13.73,24.9,1.89,0.01,0.02
2023,1,17,19,0.0,0.0,0.0,0.0,0.0
2023,1,17,20,0.0,0.0,0.0,0.0,0.0
2023,1,17,21,0.0,0.0,0.0,0.0,0.0
2023,1,17,22,0.0,0.0,0.0,0.0,0.0
2023,1,17,23,0.0,0.0,0.0,0.0,0.0
2023,1,18,0,0.0,0.0,0.0,0.0,0.0
2023,1,18,1,0.0,0.0,0.0,0.0,0.0
2023,1,18,2,0.0,0.0,0.0,0.0,0.0
2023,1,18,3,0.0,0.0,0.0,0.0,0.0
2023,1,18,4,0.0,0.0,0.0,0.0,0.0
2023,1,18,5,0.0,0.0,0.0,0.0,0.0
2023,1,18,6,50.15,54.25,5.8,0.04,0.2
2023,1,18,7,154.0,156.88,17.8,0.3,1.52
2023,1,18,8,265.83,265.5,33.05,0.87,4.42
2023,1,18,9,364.8,362.92,47.56,1.62,8.8
2023,1,18,10,442.7,440.5,59.77,2.36,13.6
2023,1,18,11,478.15,484.5,65.66,2.8,16.75
2023,1,18,12,448.58,495.33,62.22,2.73,16.33
2023,1,18,13,416.0,473.12,57.73,2.44,14.15
2023,1,18,14,319.15,420.38,44.47,1.75,9.23
2023,1,18,15,219.2,338.33,30.67,1.05,5.9
2023,1,18,16,135.08,233.95,18.65,0.48,2.45
2023,1,18,17,54.98,120.92,7.62,0.12,0.6
2023,1,18,18,12.42,22.85,1.72,0.01,0.02
2023,1,18,19,0.0,0.0,0.0,0.0,0.0
2023,1,18,20,0.0,0.0,0.0,0.0,0.0
2023,1,18,21,0.0,0.0,0.0,0.0,0.0
2023,1,18,22,0.0,0.0,0.0,0.0,0.0
2023,1,18,23,0.0,0.0,0.0,0.0,0.0
2023,1,19,0,0.0,0.0,0.0,0.0,0.0
2023,1,19,1,0.0,0.0,0.0,0.0,0.0
2023,1,19,2,0.0,0.0,0.0,0.0,0.0
2023,1,19,3,0.0,0.0,0.0,0.0,0.0
2023,1,19,4,0.0,0.0,0.0,0.0,0.0
2023,1,19,5,0.0,0.0,0.0,0.0,0.0
2023,1,19,6,38.1,48.6,4.73,0.03,0.15
2023,1,19,7,128.85,151.15,16.02,0.29,1.48
2023,1,19,8,237.5,263.48,30.34,0.81,4.23
2023,1,19,9,326.52,360.55,43.44,1.5,8.55
2023,1,19,10,359.1,435.42,49.81,2.0,10.65
2023,1,19,11,430.95,480.23,59.81,2.58,14.95
2023,1,19,12,389.7,488.77,54.91,2.41,14.27
2023,1,19,13,411.5,465.65,56.62,2.4,13.5
2023,1,19,14,285.1,410.52,40.01,1.59,8.25
2023,1,19,15,183.83,327.75,26.21,0.91,5.17
2023,1,19,16,102.98,225.15,15.05,0.42,2.17
2023,1,19,17,56.15,114.98,7.59,0.12,0.62
2023,1,19,18,10.62,21.55,1.41,0.01,0.02
2023,1,19,19,0.0,0.0,0.0,0.0,0.0
2023,1,19,20,0.0,0.0,0.0,0.0,0.0
2023,1,19,21,0.0,0.0,0.0,0.0,0.0
2023,1,19,22,0.0,0.0,0.0,0.0,0.0
2023,1,19,23,0.0,0.0,0.0,0.0,0.0
2023,1,20,0,0.0,0.0,0.0,0.0,0.0
2023,1,20,1,0.0,0.0,0.0,0.0,0.0
2023,1,20,2,0.0,0.0,0.0,0.0,0.0
2023,1,20,3,0.0,0.0,0.0,0.0,0.0
2023,1,20,4,0.0,0.0,0.0,0.0,0.0
2023,1,20,5,0.0,0.0,0.0,0.0,0.0
2023,1,20,6,22.95,44.3,3.09,0.02,0.1
2023,1,20,7,72.9,141.55,10.33,0.19,0.95
2023,1,20,8,127.15,253.2,18.2,0.52,2.73
2023,1,20,9,195.8,348.58,27.87,0.97,5.58
2023,1,20,10,255.5,423.1,35.98,1.44,7.27
2023,1,20,11,268.0,467.52,38.72,1.65,9.15
2023,1,20,12,297.0,477.38,42.02,1.83,10.5
2023,1,20,13,311.58,451.58,43.02,1.79,9.92
2023,1,20,14,231.88,392.23,31.84,1.22,6.27
2023,1,20,15,175.38,303.9,23.73,0.77,4.25
2023,1,20,16,108.58,199.4,14.36,0.36,1.83
2023,1,20,17,40.23,95.58,5.27,0.08,0.4
2023,1,20,18,12.45,17.95,1.62,0.01,0.02
2023,1,20,19,0.0,0.0,0.0,0.0,0.0
2023,1,20,20,0.0,0.0,0.0,0.0,0.0
2023,1,20,21,0.0,0.0,0.0,0.0,0.0
2023,1,20,22,0.0,0.0,0.0,0.0,0.0
2023,1,20,23,0.0,0.0,0.0,0.0,0.0
2023,1,21,0,0.0,0.0,0.0,0.0,0.0
2023,1,21,1,0.0,0.0,0.0,0.0,0.0
2023,1,21,2,0.0,0.0,0.0,0.0,0.0
2023,1,21,3,0.0,0.0,0.0,0.0,0.0
2023,1,21,4,0.0,0.0,0.0,0.0,0.0
2023,1,21,5,0.0,0.0,0.0,0.0,0.0
2023,1,21,6,16.92,43.55,2.33,0.02,0.08
2023,1,21,7,64.88,149.38,9.11,0.18,0.9
2023,1,21,8,124.95,262.48,17.72,0.52,2.8
2023,1,21,9,223.1,360.4,31.45,1.16,6.77
2023,1,21,10,274.25,434.9,39.18,1.62,8.33
2023,1,21,11,353.45,479.67,50.1,2.21,12.67
2023,1,21,12,360.7,478.23,50.17,2.23,13.2
2023,1,21,13,365.85,455.0,50.09,2.15,12.1
2023,1,21,14,285.33,400.08,39.47,1.55,7.75
2023,1,21,15,236.1,318.92,31.81,1.06,6.23
2023,1,21,16,147.15,220.15,19.59,0.5,2.62
2023,1,21,17,65.83,112.25,8.62,0.13,0.67
2023,1,21,18,15.0,21.25,1.98,0.01,0.05
2023,1,21,19,0.0,0.0,0.0,0.0,0.0
2023,1,21,20,0.0,0.0,0.0,0.0,0.0
2023,1,21,21,0.0,0.0,0.0,0.0,0.0
2023,1,21,22,0.0,0.0,0.0,0.0,0.0
2023,1,21,23,0.0,0.0,0.0,0.0,0.0
2023,1,22,0,0.0,0.0,0.0,0.0,0.0
2023,1,22,1,0.0,0.0,0.0,0.0,0.0
2023,1,22,2,0.0,0.0,0.0,0.0,0.0
2023,1,22,3,0.0,0.0,0.0,0.0,0.0
2023,1,22,4,0.0,0.0,0.0,0.0,0.0
2023,1,22,5,0.0,0.0,0.0,0.0,0.0
2023,1,22,6,23.02,45.75,3.11,0.02,0.1
2023,1,22,7,74.2,148.3,10.11,0.19,0.95
2023,1,22,8,131.25,255.83,18.4,0.52,2.75
2023,1,22,9,211.62,352.55,29.59,1.03,6.02
2023,1,22,10,289.92,427.25,40.34,1.61,8.17
2023,1,22,11,360.17,472.25,50.08,2.13,12.15
2023,1,22,12,385.5,486.35,53.53,2.34,13.77
2023,1,22,13,384.48,464.73,53.27,2.24,12.7
2023,1,22,14,346.83,411.62,47.02,1.8,9.52
2023,1,22,15,267.92,331.25,35.75,1.16,6.62
2023,1,22,16,179.95,230.8,23.47,0.58,3.02
2023,1,22,17,81.55,117.67,10.15,0.15,0.75
2023,1,22,18,17.98,21.62,2.29,0.01,0.05
2023,1,22,19,0.0,0.0,0.0,0.0,0.0
2023,1,22,20,0.0,0.0,0.0,0.0,0.0
2023,1,22,21,0.0,0.0,0.0,0.0,0.0
2023,1,22,22,0.0,0.0,0.0,0.0,0.0
2023,1,22,23,0.0,0.0,0.0,0.0,0.0
2023,1,23,0,0.0,0.0,0.0,0.0,0.0
2023,1,23,1,0.0,0.0,0.0,0.0,0.0
2023,1,23,2,0.0,0.0,0.0,0.0,0.0
2023,1,23,3,0.0,0.0,0.0,0.0,0.0
2023,1,23,4,0.0,0.0,0.0,0.0,0.0
2023,1,23,5,0.0,0.0,0.0,0.0,0.0
2023,1,23,6,30.77,44.0,3.97,0.02,0.12
2023,1,23,7,97.75,145.7,12.77,0.23,1.17
2023,1,23,8,167.48,258.08,22.88,0.63,3.42
2023,1,23,9,225.92,355.38,31.84,1.12,6.55
2023,1,23,10,312.75,428.75,43.62,1.75,9.02
2023,1,23,11,384.4,471.1,53.34,2.27,13.15
2023,1,23,12,396.75,487.2,55.09,2.41,14.27
2023,1,23,13,381.35,463.33,52.88,2.23,12.62
2023,1,23,14,299.55,407.7,41.31,1.61,8.15
2023,1,23,15,213.92,324.67,29.97,1.01,5.75
2023,1,23,16,99.8,221.38,13.91,0.35,1.83
2023,1,23,17,48.83,111.08,6.63,0.1,0.52
2023,1,23,18,13.33,20.15,1.8,0.01,0.02
2023,1,23,19,0.0,0.0,0.0,0.0,0.0
2023,1,23,20,0.0,0.0,0.0,0.0,0.0
2023,1,23,21,0.0,0.0,0.0,0.0,0.0
2023,1,23,22,0.0,0.0,0.0,0.0,0.0
2023,1,23,23,0.0,0.0,0.0,0.0,0.0
2023,1,24,0,0.0,0.0,0.0,0.0,0.0
2023,1,24,1,0.0,0.0,0.0,0.0,0.0
2023,1,24,2,0.0,0.0,0.0,0.0,0.0
2023,1,24,3,0.0,0.0,0.0,0.0,0.0
2023,1,24,4,0.0,0.0,0.0,0.0,0.0
2023,1,24,5,0.0,0.0,0.0,0.0,0.0
2023,1,24,6,21.3,45.92,2.79,0.02,0.08
2023,1,24,7,89.8,152.52,11.98,0.22,1.12
2023,1,24,8,156.58,264.27,21.85,0.62,3.35
2023,1,24,9,215.35,361.7,30.6,1.09,6.38
2023,1,24,10,266.9,435.08,38.36,1.57,8.0
2023,1,24,11,374.23,479.1,52.73,2.28,13.3
2023,1,24,12,426.02,490.23,59.21,2.59,15.58
2023,1,24,13,408.7,468.88,56.61,2.4,14.05
2023,1,24,14,375.62,414.88,50.54,1.95,10.67
2023,1,24,15,299.75,332.92,39.09,1.27,6.92
2023,1,24,16,208.6,230.15,25.92,0.62,3.12
2023,1,24,17,106.02,118.42,11.98,0.16,0.83
2023,1,24,18,20.38,21.95,2.44,0.01,0.05
2023,1,24,19,0.0,0.0,0.0,0.0,0.0
2023,1,24,20,0.0,0.0,0.0,0.0,0.0
2023,1,24,21,0.0,0.0,0.0,0.0,0.0
2023,1,24,22,0.0,0.0,0.0,0.0,0.0
2023,1,24,23,0.0,0.0,0.0,0.0,0.0
2023,1,25,0,0.0,0.0,0.0,0.0,0.0
2023,1,25,1,0.0,0.0,0.0,0.0,0.0
2023,1,25,2,0.0,0.0,0.0,0.0,0.0
2023,1,25,3,0.0,0.0,0.0,0.0,0.0
2023,1,25,4,0.0,0.0,0.0,0.0,0.0
2023,1,25,5,0.0,0.0,0.0,0.0,0.0
2023,1,25,6,48.83,49.4,5.11,0.03,0.12
2023,1,25,7,157.4,160.1,17.91,0.3,1.48
2023,1,25,8,270.38,272.38,33.88,0.88,4.48
2023,1,25,9,372.23,369.7,48.98,1.66,9.0
2023,1,25,10,440.67,442.12,59.76,2.36,13.48
2023,1,25,11,485.05,485.75,66.75,2.84,17.0
2023,1,25,12,488.05,496.38,67.42,2.94,17.7
2023,1,25,13,443.08,475.3,61.3,2.59,15.2
2023,1,25,14,403.42,422.52,54.49,2.1,11.5
2023,1,25,15,321.83,342.0,42.22,1.36,7.33
2023,1,25,16,233.58,240.38,28.77,0.67,3.4
2023,1,25,17,125.12,126.35,13.74,0.19,0.92
2023,1,25,18,23.35,23.6,2.6,0.01,0.05
2023,1,25,19,0.0,0.0,0.0,0.0,0.0
2023,1,25,20,0.0,0.0,0.0,0.0,0.0
2023,1,25,21,0.0,0.0,0.0,0.0,0.0
2023,1,25,22,0.0,0.0,0.0,0.0,0.0
2023,1,25,23,0.0,0.0,0.0,0.0,0.0
2023,1,26,0,0.0,0.0,0.0,0.0,0.0
2023,1,26,1,0.0,0.0,0.0,0.0,0.0
2023,1,26,2,0.0,0.0,0.0,0.0,0.0
2023,1,26,3,0.0,0.0,0.0,0.0,0.0
2023,1,26,4,0.0,0.0,0.0,0.0,0.0
2023,1,26,5,0.0,0.0,0.0,0.0,0.0
2023,1,26,6,43.65,43.95,4.79,0.02,0.12
2023,1,26,7,146.38,146.8,16.69,0.27,1.33
2023,1,26,8,257.35,257.33,31.81,0.8,4.05
2023,1,26,9,354.88,354.25,45.94,1.52,8.15
2023,1,26,10,436.62,433.55,58.54,2.26,12.9
2023,1,26,11,479.35,480.75,65.48,2.74,16.23
2023,1,26,12,473.02,500.33,66.03,2.85,17.0
2023,1,26,13,433.58,479.9,60.25,2.53,14.55
2023,1,26,14,338.62,428.42,47.32,1.81,9.88
2023,1,26,15,307.92,349.05,41.05,1.31,7.12
2023,1,26,16,214.38,246.8,27.05,0.64,3.23
2023,1,26,17,112.45,131.62,12.65,0.17,0.85
2023,1,26,18,19.9,24.9,2.3,0.01,0.05
2023,1,26,19,0.0,0.0,0.0,0.0,0.0
2023,1,26,20,0.0,0.0,0.0,0.0,0.0
2023,1,26,21,0.0,0.0,0.0,0.0,0.0
2023,1,26,22,0.0,0.0,0.0,0.0,0.0
2023,1,26,23,0.0,0.0,0.0,0.0,0.0
2023,1,27,0,0.0,0.0,0.0,0.0,0.0
2023,1,27,1,0.0,0.0,0.0,0.0,0.0
2023,1,27,2,0.0,0.0,0.0,0.0,0.0
2023,1,27,3,0.0,0.0,0.0,0.0,0.0
2023,1,27,4,0.0,0.0,0.0,0.0,0.0
2023,1,27,5,0.0,0.0,0.0,0.0,0.0
2023,1,27,6,41.27,42.77,4.64,0.02,0.12
2023,1,27,7,143.85,145.02,16.51,0.28,1.38
2023,1,27,8,243.52,252.67,30.4,0.8,4.17
2023,1,27,9,327.62,352.12,43.1,1.49,8.42
2023,1,27,10,387.5,429.95,52.78,2.12,11.85
2023,1,27,11,449.6,477.52,61.82,2.68,16.02
2023,1,27,12,440.08,495.88,61.33,2.74,16.58
2023,1,27,13,376.42,475.45,52.85,2.3,13.25
2023,1,27,14,327.05,423.33,45.69,1.81,9.8
2023,1,27,15,273.15,341.88,36.75,1.23,6.9
2023,1,27,16,196.88,240.0,25.2,0.62,3.2
2023,1,27,17,94.17,125.08,11.1,0.16,0.8
2023,1,27,18,18.05,22.48,2.27,0.01,0.05
